qa_status,acceptable,rejection_reason,reviewer_notes,question_id,skill_id,band,level,phase,target_word,question_type,sentence_with_blank,full_sentence,correct_answer,answer_choices,image_path,image_preview_path,image_role,image_policy,replacement_needed,kimi_prompt
no_image_required,,,,HFWQ-0565,hfw_76_100,HFW 76-100,1,1,did,multiple_choice,___ you see the bird?,Did you see the bird?,did,for | your | in | did,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Did you see the bird?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0566,hfw_76_100,HFW 76-100,1,2,did,multiple_choice,I ___ my homework.,I did my homework.,did,did | number | in | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I did my homework."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0567,hfw_76_100,HFW 76-100,1,2,did,multiple_choice,She ___ a good job.,She did a good job.,did,water | did | for | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She did a good job."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0568,hfw_76_100,HFW 76-100,2,1,did,hfw_sentence_spell,___ the dog bark?,Did the dog bark?,did,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Did the dog bark?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0569,hfw_76_100,HFW 76-100,2,2,did,hfw_sentence_spell,We ___ the puzzle together.,We did the puzzle together.,did,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We did the puzzle together."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0570,hfw_76_100,HFW 76-100,2,2,did,hfw_sentence_spell,He ___ not spill the milk.,He did not spill the milk.,did,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He did not spill the milk."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0571,hfw_76_100,HFW 76-100,1,1,get,multiple_choice,"___ your coat, please.","Get your coat, please.",get,get | your | for | in,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Get your coat, please."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0572,hfw_76_100,HFW 76-100,1,2,get,multiple_choice,I will ___ a pencil.,I will get a pencil.,get,number | in | get | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I will get a pencil."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0573,hfw_76_100,HFW 76-100,1,2,get,multiple_choice,Can you ___ the ball?,Can you get the ball?,get,get | water | number | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Can you get the ball?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0574,hfw_76_100,HFW 76-100,2,1,get,hfw_sentence_spell,The dog will ___ the bone.,The dog will get the bone.,get,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog will get the bone."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0575,hfw_76_100,HFW 76-100,2,2,get,hfw_sentence_spell,___ in line quietly.,Get in line quietly.,get,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Get in line quietly."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0576,hfw_76_100,HFW 76-100,2,2,get,hfw_sentence_spell,She went to ___ her book.,She went to get her book.,get,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She went to get her book."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0577,hfw_76_100,HFW 76-100,1,1,come,multiple_choice,"___ here, please.","Come here, please.",come,for | your | come | in,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Come here, please."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0578,hfw_76_100,HFW 76-100,1,2,come,multiple_choice,The dog will ___ when called.,The dog will come when called.,come,in | for | come | number,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The dog will come when called."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0579,hfw_76_100,HFW 76-100,1,2,come,multiple_choice,___ to the rug.,Come to the rug.,come,for | come | number | water,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Come to the rug."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0580,hfw_76_100,HFW 76-100,2,1,come,hfw_sentence_spell,Can you ___ with me?,Can you come with me?,come,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Can you come with me?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0581,hfw_76_100,HFW 76-100,2,2,come,hfw_sentence_spell,The bus will ___ soon.,The bus will come soon.,come,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The bus will come soon."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0582,hfw_76_100,HFW 76-100,2,2,come,hfw_sentence_spell,___ and see my picture.,Come and see my picture.,come,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""Come and see my picture."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0583,hfw_76_100,HFW 76-100,1,1,made,multiple_choice,She ___ a card.,She made a card.,made,in | for | made | your,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She made a card."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0584,hfw_76_100,HFW 76-100,1,2,made,multiple_choice,We ___ a tall tower.,We made a tall tower.,made,made | number | for | in,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""We made a tall tower."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0585,hfw_76_100,HFW 76-100,1,2,made,multiple_choice,He ___ a paper boat.,He made a paper boat.,made,number | for | water | made,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""He made a paper boat."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0586,hfw_76_100,HFW 76-100,2,1,made,hfw_sentence_spell,The baker ___ bread.,The baker made bread.,made,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The baker made bread."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0587,hfw_76_100,HFW 76-100,2,2,made,hfw_sentence_spell,I ___ a picture of a dog.,I made a picture of a dog.,made,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I made a picture of a dog."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0588,hfw_76_100,HFW 76-100,2,2,made,hfw_sentence_spell,The class ___ a chart.,The class made a chart.,made,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The class made a chart."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0589,hfw_76_100,HFW 76-100,1,1,may,multiple_choice,___ I have a turn?,May I have a turn?,may,may | your | in | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""May I have a turn?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0591,hfw_76_100,HFW 76-100,1,2,may,multiple_choice,It ___ rain today.,It may rain today.,may,for | may | number | water,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""It may rain today."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0592,hfw_76_100,HFW 76-100,2,1,may,hfw_sentence_spell,___ I use the blue crayon?,May I use the blue crayon?,may,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""May I use the blue crayon?"". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0593,hfw_76_100,HFW 76-100,2,2,may,hfw_sentence_spell,The baby ___ be sleepy.,The baby may be sleepy.,may,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The baby may be sleepy."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0594,hfw_76_100,HFW 76-100,2,2,may,hfw_sentence_spell,You ___ sit here.,You may sit here.,may,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""You may sit here."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0595,hfw_76_100,HFW 76-100,1,1,part,multiple_choice,This is ___ of the puzzle.,This is part of the puzzle.,part,for | you | in | part,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""This is part of the puzzle."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0596,hfw_76_100,HFW 76-100,1,2,part,multiple_choice,The wheel is ___ of the bike.,The wheel is part of the bike.,part,for | is | part | in,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The wheel is part of the bike."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0597,hfw_76_100,HFW 76-100,1,2,part,multiple_choice,I read the first ___ of the story.,I read the first part of the story.,part,is | part | go | for,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""I read the first part of the story."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0598,hfw_76_100,HFW 76-100,2,1,part,hfw_sentence_spell,The tail is ___ of the dog.,The tail is part of the dog.,part,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""The tail is part of the dog."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
no_image_required,,,,HFWQ-0599,hfw_76_100,HFW 76-100,2,2,part,hfw_sentence_spell,She played a ___ in the show.,She played a part in the show.,part,,,,,no_image,N,"Create one clean child-friendly LiteracyPath cartoon scene matching this exact sentence: ""She played a part in the show."". No embedded text, labels, signs, watermarks, logos, photorealism, rainbow/babyish style, AI slop, extra hands/fingers/limbs, or distorted faces."
