id,priority,skillId,targetWord,pair,itemType,imageNeeded,audioNeeded,suggestedImagePath,suggestedAudioPath,imagePrompt,audioPrompt,reason,existingImageCount,existingAudioCount,sourcePromptType,notes
wm-0524,P2,prefixes_suffixes,fairness,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/fairness-01.webp,,"Create a child-friendly morphology/context image for ""fairness"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0525,P2,prefixes_suffixes,fearless,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/fearless-01.webp,,"Create a child-friendly morphology/context image for ""fearless"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0526,P2,prefixes_suffixes,goodness,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/goodness-01.webp,,"Create a child-friendly morphology/context image for ""goodness"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0527,P2,prefixes_suffixes,happily,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/happily-01.webp,,"Create a child-friendly morphology/context image for ""happily"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0528,P2,prefixes_suffixes,happiness,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/happiness-01.webp,,"Create a child-friendly morphology/context image for ""happiness"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0529,P2,prefixes_suffixes,helpful,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/helpful-01.webp,,"Create a child-friendly morphology/context image for ""helpful"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0530,P2,prefixes_suffixes,homeless,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/homeless-01.webp,,"Create a child-friendly morphology/context image for ""homeless"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0531,P2,prefixes_suffixes,hopeful,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/hopeful-01.webp,,"Create a child-friendly morphology/context image for ""hopeful"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0532,P2,prefixes_suffixes,hopeless,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/hopeless-01.webp,,"Create a child-friendly morphology/context image for ""hopeless"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0533,P2,prefixes_suffixes,hopped,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/hopped-01.webp,,"Create a child-friendly morphology/context image for ""hopped"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0534,P2,prefixes_suffixes,illness,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/illness-01.webp,,"Create a child-friendly morphology/context image for ""illness"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0535,P2,prefixes_suffixes,joyful,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/joyful-01.webp,,"Create a child-friendly morphology/context image for ""joyful"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0536,P2,prefixes_suffixes,kids,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/kids-01.webp,,"Create a child-friendly morphology/context image for ""kids"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0537,P2,prefixes_suffixes,kindest,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/kindest-01.webp,,"Create a child-friendly morphology/context image for ""kindest"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0538,P2,prefixes_suffixes,kindly,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/kindly-01.webp,,"Create a child-friendly morphology/context image for ""kindly"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0539,P2,prefixes_suffixes,kindness,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/kindness-01.webp,,"Create a child-friendly morphology/context image for ""kindness"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0540,P2,prefixes_suffixes,landed,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/landed-01.webp,,"Create a child-friendly morphology/context image for ""landed"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0541,P2,prefixes_suffixes,loudly,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/loudly-01.webp,,"Create a child-friendly morphology/context image for ""loudly"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0542,P2,prefixes_suffixes,lovable,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/lovable-01.webp,,"Create a child-friendly morphology/context image for ""lovable"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0543,P2,prefixes_suffixes,matches,,suffix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/matches-01.webp,,"Create a child-friendly morphology/context image for ""matches"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0544,P2,prefixes_suffixes,misbehave,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/misbehave-01.webp,,"Create a child-friendly morphology/context image for ""misbehave"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0545,P2,prefixes_suffixes,miscount,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/miscount-01.webp,,"Create a child-friendly morphology/context image for ""miscount"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
wm-0546,P2,prefixes_suffixes,mishear,,prefix_word,true,false,public/images/assessment/language/variants/prefixes-suffixes/mishear-01.webp,,"Create a child-friendly morphology/context image for ""mishear"". Show the meaning clearly without printed word parts. No text, labels, signs, speech bubbles, logos, or watermarks.",,Common workbook term useful for near-term skill expansion.,0,0,morphology_word_audio_optional_image,
